BATCHSENDER,BATCHRECEIVER,XID,BATCHDATE,MSG_CODE,MSG_LEVEL,MSG_NAME,DESCRIPTION,ORGCODE,REFPOSITIONID
EIS,НСИ,0e605f80-def4-40a0-a328-c8c77b1413d9,17.09.2018 15:32:01,,,,,001D1831,f8e0692c-a809-40e9-8723-c0c0ad1507c4
EIS,НСИ,a54fd56c-24e1-4332-8ce0-c392f9e44dd9,17.09.2018 15:32:18,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,74301586,4bcce227-7bb5-c3a5-2e05-3b518850a0b8
EIS,НСИ,655769f5-0106-4d29-a5f6-b06051601b60,17.09.2018 15:32:06,,,,,74301586,99303ff8-4cae-41c4-a639-296e44cfc630
EIS,НСИ,01176478-2de3-4041-a47c-3b823a625ea6,17.09.2018 15:32:01,,,,,74301593,8234338c-6ca4-4aca-bcae-4eab8f974893
EIS,НСИ,66f6d8be-1d73-4e9c-a2bd-8810a19a2002,17.09.2018 15:32:25,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,74301593,5152335c-c9c3-c74e-fe05-3b518850a0a7
EIS,НСИ,b07f8011-ce9e-4d54-af6e-ea8f94e01f85,17.09.2018 15:45:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,33300704,5ef13ea1-1110-5152-5e05-3b518850a23a
EIS,НСИ,4494ca21-ad23-4eb4-8e09-4a736cbbc308,17.09.2018 15:45:00,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,123Ш6678,5323ad0e-ecb2-82c1-1e05-3b518850a390
EIS,НСИ,f7af1560-3bbf-45ed-979a-47a5d0cce5a6,17.09.2018 15:45:06,,,,,33300704,df41e7c4-5ef8-4a33-aa08-b7332dbdf28b
EIS,НСИ,ee386428-fa67-4406-8dc0-d3019e8e0bbe,17.09.2018 15:46:04,,,,,123Ю0494,e105cce4-c63e-4572-8f53-bf1f9a287e4d
EIS,НСИ,6a8a3e64-1f25-456d-bf6b-77276b02ae7b,17.09.2018 15:46:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,123Ю0494,4a98542a-a297-d43b-0e05-3b518850abb7
EIS,НСИ,a5cca9d0-d901-4bc8-9099-f31802b8395f,17.09.2018 15:46:14,,,,,723Бn068,09daee27-e569-4d6c-88a2-623c5ce8abce
EIS,НСИ,da50919a-704a-4ba6-8468-7df270bd97df,17.09.2018 16:49:01,,,,,91300203,72f94b99-9f7e-477e-87ea-5aa278149f8a
EIS,НСИ,3d84bdaa-0437-44b0-9190-56d6784d6231,17.09.2018 16:50:00,,,,,913Г9308,613af993-d598-4124-98cd-824de3c01e65
EIS,НСИ,39acb1ea-66c2-4115-8a0c-153c1c49b342,17.09.2018 16:50:03,,,,,57307738,dd4281ee-ac12-4818-bdea-10b3ea01b33c
EIS,НСИ,fdcfb279-dbc3-4340-ae6b-cc45aec25168,17.09.2018 16:50:04,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,57307738,735ac72b-f3b9-4acc-a55f-f8b8bfe17f00
EIS,НСИ,066b9f04-59a5-473c-b6d4-5d74f5a7b7df,17.09.2018 16:50:00,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,913Г9308,6649c5d2-add0-4174-9aad-d55f2845d542
EIS,НСИ,50c26485-e0d0-490a-b364-3e80071a388d,17.09.2018 16:50:10,,,,,452Р7321,e51aa91d-0efc-4164-8f67-2bfaff4c1ce0
EIS,НСИ,210d68fa-bab9-43da-ab1c-d15e7fe82a93,17.09.2018 16:50:08,,,,,913К4281,72790eff-35c3-418d-a134-ebb4099ea59c
EIS,НСИ,1fde98cf-408d-4936-b701-e96653966c6d,17.09.2018 17:01:07,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,33300793,5f91d2fc-c91c-95b8-be05-3b518850aca8
EIS,НСИ,088336d4-29f4-4231-b6f2-e25749c094c5,17.09.2018 17:03:02,,,,,63302656,d24cb57c-ead9-41a0-89fd-6bef5feb5434
EIS,НСИ,ac97ed11-582e-41c3-8ffe-35ae3efa36bd,17.09.2018 17:03:03,,,,,001X0676,9d680c91-215c-4b66-9ce7-8dbd79f9aafa
EIS,НСИ,1c3de00b-ea37-4853-9857-512c32a0f553,17.09.2018 17:04:07,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,913К0191,54a3e2d3-3e7e-48ba-ce05-3b518850a220
EIS,НСИ,bec1eabe-b2cf-4e3f-a96f-7b1e96949865,17.09.2018 17:04:13,,,,,913К0191,bd77f5a4-1871-490f-b928-fef1b6b1f106
EIS,НСИ,44bb9c74-2704-4c30-8cab-d197af914dd1,17.09.2018 17:04:15,,,,,803У0232,d311ab1f-6ef5-484f-a713-ba841d249e61
EIS,НСИ,cea93348-89c0-407b-9f65-aed71e3690df,17.09.2018 17:04:17,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,913Н5198,54a3df60-0224-08ad-6e05-3b518850a626
EIS,НСИ,a2993fb7-99d7-4bae-a03c-79a1af913223,17.09.2018 17:04:13,,,,,913Е5713,94582d68-bac8-42d0-a1a9-15cf0f42f0fa
EIS,НСИ,a35fddc2-6c46-43fc-b256-2921bff10948,17.09.2018 17:04:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,913Е5713,54a3df60-0224-a8ad-6e05-3b518850a626
EIS,НСИ,f43dbd7b-d5cf-42c2-b5e8-d24fdb843019,17.09.2018 17:04:18,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,803У0232,e3aba08c-bdf1-431e-a0f7-b546f28a6110
EIS,НСИ,dcc5bb97-ea5e-43e9-9f7d-4a1154b82e7c,17.09.2018 17:05:03,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,362Р9618,4293e150-0ace-24fd-8e05-3b518850a4a7
EIS,НСИ,53e59833-887c-4db8-b99f-1142672fc2dc,17.09.2018 17:05:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,001D2345,528d4e40-051f-34ba-9e05-3b518850a8d0
EIS,НСИ,1d22e97f-8703-4556-ac0d-892047526c12,17.09.2018 17:05:12,,,,,913Е0048,232b7306-e03c-4e52-aa9e-53591d8190e3
EIS,НСИ,ed7db733-7aba-45c5-92fa-f2335699b093,17.09.2018 17:05:00,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,913Е0048,127c1571-a5c4-4872-b767-ed39eab9b11c
EIS,НСИ,1b4e2d18-4516-4160-9fe6-56163537e98f,17.09.2018 17:05:04,,,,,913Е5646,957bcabc-93fb-4e72-8394-252bc9cbd195
EIS,НСИ,ccd3cf46-7a3a-4473-94ef-8bb559ae1120,17.09.2018 17:05:18,,,,,00153492,81eb76c6-3275-4b7c-9b42-ce505c29b2ac
EIS,НСИ,7fca0c80-b569-4472-9d71-4addbb723ba2,17.09.2018 17:06:03,,,,,00132845,0aeb9b3e-17a6-42c7-9835-151cd5fcdcec
EIS,НСИ,ea190023-5937-4a32-affe-87dfa342b958,17.09.2018 17:07:03,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,00153490,32f626bd-c168-4f3c-bb60-21f9781181d2
EIS,НСИ,f65c4150-de4b-4fda-9582-3e97b59fe806,17.09.2018 17:07:01,,,,,00153490,358154cd-2080-4d88-9829-6a7aa95cf7af
EIS,НСИ,c6e33679-18fc-4731-af27-799a9d559ded,17.09.2018 17:07:08,,,,,00153490,358154cd-2080-4d88-9829-6a7aa95cf7af
EIS,НСИ,558b4614-9901-41a0-8146-8d96cd6fe63d,17.09.2018 17:08:00,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,00153490,358154cd-2080-4d88-9829-6a7aa95cf7af
EIS,НСИ,c6ba1056-6b18-4108-9473-2f8e475bc637,17.09.2018 17:08:03,,,,,00153490,60a52aa2-07a3-4386-9f4b-700d8301039d
EIS,НСИ,6640fcd2-2575-4292-8785-6263ea2fa754,17.09.2018 17:09:02,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,29300759,2555d098-3553-4ded-a251-39187b824a83
EIS,НСИ,3931e6d2-a55f-4c59-a4c8-f16131342b5e,17.09.2018 17:09:01,,,,,363Ц4386,966b44dc-0b52-4011-a050-24f5dacc19ed
EIS,НСИ,56da3970-6799-425a-9bb4-e60cada4cf4b,17.09.2018 17:09:04,,,,,603X1879,62a27f98-5651-40f3-9032-cd694eb3c578
EIS,НСИ,fb450e4d-20ec-4953-b0c7-00e06ca65c2d,17.09.2018 17:09:08,,,,,92201350,ec8a8f8f-567f-4331-bb5e-f05235bb7c6a
EIS,НСИ,beb52e06-70bb-45b3-afac-ba0a0bb636cb,17.09.2018 17:09:01,,,,,29300759,ceffee1c-0199-4e08-ab8b-6048673003fb
EIS,НСИ,1cf10346-c007-4a1f-b652-cba9a86ab97a,17.09.2018 17:09:13,,,,,29300408,ebab441d-16cb-45d2-956f-78f9b0bc03fd
EIS,НСИ,41455493-0a98-47e9-a1b6-29d4b12d426d,17.09.2018 17:09:17,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,92201350,37e1cc83-a7c4-4bb1-a757-0dbb2bad5a8f
EIS,НСИ,a02cced4-a4e2-4c23-ad24-9c276abb0da4,17.09.2018 17:09:22,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,29300408,5448bc39-98a6-17d0-0e05-3b518850ac73
EIS,НСИ,e3dbed05-7541-47f1-8c72-f8c076fc351e,17.09.2018 17:09:27,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,363Ц4386,b3b51804-0a40-473e-a220-d51d0b9b5d6a
EIS,НСИ,03516448-94c6-4785-bd85-2a63045ae60c,17.09.2018 17:09:32,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,603X1879,a9646bb9-69ab-4e48-b7ae-7c1d4a5759df
EIS,НСИ,aae8052c-b05f-466c-b6bb-dfd30f57d5ae,17.09.2018 17:09:38,,,,,07220171,9894610e-f759-433b-8c82-027c0ad35d4d
EIS,НСИ,5bda260e-3c53-4d60-ae0b-1e4552eb0e48,17.09.2018 17:09:42,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,07300663,9fa69282-5de0-4ea4-9a42-98ebaf065c14
EIS,НСИ,39b437a5-6531-4e33-bd74-d4e5e239e2c2,17.09.2018 17:09:47,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,07220171,db703186-1a77-41f5-8949-ec4b7089ce83
EIS,НСИ,6c4853fb-2945-436b-9719-4bed2fbd9164,17.09.2018 17:10:03,,,,,07300663,a944d44d-8bf5-4126-bdbc-bbaa4d64cdb0
EIS,НСИ,848732fe-6675-4e7d-9c7d-b1dc25ed5bee,17.09.2018 17:11:03,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,848732fe-6675-4e7d-9c7d-b1dc25ed5bee,17.09.2018 17:11:03,,,,,,
EIS,НСИ,95912808-d8a7-4852-8f2b-616612859f92,17.09.2018 17:11:00,,,,,,
EIS,НСИ,95912808-d8a7-4852-8f2b-616612859f92,17.09.2018 17:11:00,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,1fc3bc1a-49e6-4aa0-abad-2ee55b83848d,17.09.2018 17:12:03,,,,,63301880,b3cea21a-6f44-4683-9cb5-3a2d4fc9f6f3
EIS,НСИ,44a54595-126d-4eb5-910a-0dd0ce6333e7,17.09.2018 17:13:03,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,44a54595-126d-4eb5-910a-0dd0ce6333e7,17.09.2018 17:13:03,,,,,,
EIS,НСИ,a52ab41c-9db3-4c39-94af-9cdbca3cc64c,17.09.2018 17:13:00,,,,,00184517,fbb96aba-28bb-4cb5-babc-f516d64a83ce
EIS,НСИ,ea39a1c5-121f-4804-a600-28a5654a6f86,17.09.2018 17:13:03,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,00184517,17d38a95-00a0-4a4d-af24-8cd8f643798a
EIS,НСИ,833c8e6b-8ec4-47fc-bd3c-8760d671fb4e,17.09.2018 17:13:08,,,,,00142057,52fbcfce-39ec-4a86-9d27-47693502e0c6
EIS,НСИ,003decf8-3188-4fb3-b259-b2940f53295e,17.09.2018 17:14:01,,,,,001А1919,5495cb01-1a1c-cb99-1e05-3b518850a0bb
EIS,НСИ,8e9790d5-ec6c-4545-afef-7c0d254343ff,17.09.2018 17:14:02,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,91300194,c95790f5-962d-4a00-a9d6-37cc5a3f0474
EIS,НСИ,eb207c75-703d-4103-812e-7d525cda143f,17.09.2018 17:14:08,,,,,91300194,5605d7f2-206c-4336-bdb5-169beb60b491
EIS,НСИ,da287631-8ff4-4805-a9de-d5fdbff6389c,17.09.2018 17:15:01,,,,,,
EIS,НСИ,da287631-8ff4-4805-a9de-d5fdbff6389c,17.09.2018 17:15:01,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,5dae2ba7-9d33-4fee-a641-682c52cf938a,17.09.2018 17:15:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,18200586,2316d451-226b-4288-8d70-03681e8f35a5
EIS,НСИ,586b1e47-2614-4e4a-9a58-41b7796aebc7,17.09.2018 17:15:03,,,,,29300761,ab02a68e-2e65-4d51-a2a5-2929087e8324
EIS,НСИ,7d397a64-c319-478e-9732-fbd32ca7fa48,17.09.2018 17:15:03,,,,,18200586,fc29bca9-b979-4bb5-a8ef-dd08a239b26d
НСИ,OSGMU,4aa669c1-1bb3-4c71-a23a-b75b08a0c679,17.09.2018 15:19:11,,,,,,
НСИ,OSGMU,4aa669c1-1bb3-4c71-a23a-b75b08a0c679,17.09.2018 15:19:11,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,08c0a766-af1c-426b-b998-7dc23cd78558,17.09.2018 15:19:45,,,,,,
НСИ,OSGMU,08c0a766-af1c-426b-b998-7dc23cd78558,17.09.2018 15:19:45,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,bfb2c9a6-7db4-4910-a49d-6e1ee0e74ee4,17.09.2018 15:22:37,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,bfb2c9a6-7db4-4910-a49d-6e1ee0e74ee4,17.09.2018 15:22:37,,,,,,
НСИ,OSGMU,47cf5f39-463c-4a04-83b7-85dbdc4264e1,17.09.2018 15:18:22,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,47cf5f39-463c-4a04-83b7-85dbdc4264e1,17.09.2018 15:18:22,,,,,,
НСИ,OSGMU,5128ffa3-3a7b-4a11-bf7e-2625a9e1891f,17.09.2018 15:21:22,,,,,,
НСИ,OSGMU,5128ffa3-3a7b-4a11-bf7e-2625a9e1891f,17.09.2018 15:21:22,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,ffb1b12d-7c41-49a8-865d-f6f43ff3ec48,17.09.2018 15:25:17,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,ffb1b12d-7c41-49a8-865d-f6f43ff3ec48,17.09.2018 15:25:17,,,,,,
НСИ,OSGMU,b629e919-1c09-4838-836d-adf2b0b0bf08,17.09.2018 15:21:57,,,,,,
НСИ,OSGMU,b629e919-1c09-4838-836d-adf2b0b0bf08,17.09.2018 15:21:57,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,0b665fd0-cfca-4ebd-a51f-e7011265d821,17.09.2018 15:32:23,,,,,,
НСИ,OSGMU,0b665fd0-cfca-4ebd-a51f-e7011265d821,17.09.2018 15:32:23,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,d0ca29bb-6b12-49a4-aeba-53b21eb5a8d4,17.09.2018 15:34:43,,,,,,
НСИ,OSGMU,d0ca29bb-6b12-49a4-aeba-53b21eb5a8d4,17.09.2018 15:34:43,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,19ae116a-767e-4674-8eb8-0703228b6a15,17.09.2018 15:36:54,XVE,критичная,Ошибка валидации по схеме,cvc-complex-type.3.1: Значение '1.3' атрибута 'version' элемента 'REF_UBPandNUBP' недопустимо с учетом использования атрибута. Атрибут 'version' имеет фиксированное значение '1.4'.,,
НСИ,OSGMU,19ae116a-767e-4674-8eb8-0703228b6a15,17.09.2018 15:36:54,,,,,,
